INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (0, 205, 1, '2024-02-13', 'recebido', 1710);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9468, 110, 1, '2024-01-10', 'recebido', 134);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9468, 472, 1, '2024-01-10', 'recebido', 134);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9468, 314, 1, '2024-01-10', 'recebido', 134);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9469, 369, 1, '2024-01-29', 'item enviado', 1008);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9470, 161, 1, '2024-08-20', 'recebido', 987);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9470, 340, 1, '2024-08-20', 'recebido', 987);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9471, 173, 1, '2024-03-22', 'pagamento pendente', 785);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9472, 123, 1, '2024-08-22', 'item enviado', 890);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9473, 262, 3, '2024-03-23', 'recebido', 513);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9474, 490, 1, '2024-04-14', 'item enviado', 570);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9474, 162, 1, '2024-04-14', 'item enviado', 570);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9475, 24, 1, '2024-02-01', 'pago', 224);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9475, 522, 1, '2024-02-01', 'pago', 224);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9476, 533, 1, '2024-07-22', 'recebido', 643);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9476, 197, 1, '2024-07-22', 'recebido', 643);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9476, 509, 1, '2024-07-22', 'recebido', 643);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9477, 307, 1, '2024-07-01', 'pagamento pendente', 1860);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9478, 232, 1, '2024-04-03', 'recebido', 1272);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9478, 462, 1, '2024-04-03', 'recebido', 1272);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9478, 444, 2, '2024-04-03', 'recebido', 1272);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9479, 156, 3, '2024-05-15', 'item enviado', 875);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9479, 345, 2, '2024-05-15', 'item enviado', 875);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9480, 212, 1, '2024-07-28', 'recebido', 1946);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9480, 171, 1, '2024-07-28', 'recebido', 1946);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9480, 442, 1, '2024-07-28', 'recebido', 1946);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9480, 446, 1, '2024-07-28', 'recebido', 1946);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9481, 197, 1, '2024-01-03', 'recebido', 1722);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9481, 525, 3, '2024-01-03', 'recebido', 1722);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9482, 15, 1, '2024-06-05', 'pago', 328);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9482, 492, 1, '2024-06-05', 'pago', 328);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9482, 369, 1, '2024-06-05', 'pago', 328);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9482, 160, 2, '2024-06-05', 'pago', 328);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9483, 71, 1, '2024-01-05', 'pagamento pendente', 1958);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9483, 533, 3, '2024-01-05', 'pagamento pendente', 1958);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9483, 427, 1, '2024-01-05', 'pagamento pendente', 1958);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9483, 43, 1, '2024-01-05', 'pagamento pendente', 1958);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9484, 79, 1, '2024-07-03', 'pago', 1793);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9484, 511, 1, '2024-07-03', 'pago', 1793);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9485, 335, 3, '2024-08-05', 'pago', 944);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9486, 116, 1, '2024-07-16', 'recebido', 1780);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9486, 256, 3, '2024-07-16', 'recebido', 1780);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9487, 87, 2, '2024-08-09', 'item enviado', 650);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9487, 536, 1, '2024-08-09', 'item enviado', 650);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9487, 457, 1, '2024-08-09', 'item enviado', 650);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9487, 127, 1, '2024-08-09', 'item enviado', 650);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9488, 141, 2, '2024-01-10', 'recebido', 907);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9489, 146, 2, '2024-05-25', 'pago', 262);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9489, 169, 3, '2024-05-25', 'pago', 262);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9490, 294, 1, '2024-04-10', 'pago', 1260);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9490, 271, 1, '2024-04-10', 'pago', 1260);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9490, 369, 1, '2024-04-10', 'pago', 1260);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9491, 80, 1, '2024-01-27', 'item enviado', 284);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9491, 285, 1, '2024-01-27', 'item enviado', 284);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9492, 420, 1, '2024-03-14', 'pagamento pendente', 17);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9493, 161, 1, '2024-08-09', 'pagamento pendente', 1386);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9494, 183, 1, '2024-08-07', 'pagamento pendente', 1902);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9495, 504, 3, '2024-03-22', 'pago', 1679);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9495, 410, 3, '2024-03-22', 'pago', 1679);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9495, 511, 1, '2024-03-22', 'pago', 1679);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9495, 75, 1, '2024-03-22', 'pago', 1679);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9495, 69, 1, '2024-03-22', 'pago', 1679);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9496, 114, 1, '2024-02-29', 'pagamento pendente', 576);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9496, 143, 1, '2024-02-29', 'pagamento pendente', 576);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9496, 210, 1, '2024-02-29', 'pagamento pendente', 576);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9497, 315, 1, '2024-08-25', 'pago', 1239);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9497, 330, 1, '2024-08-25', 'pago', 1239);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9497, 188, 1, '2024-08-25', 'pago', 1239);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9498, 323, 1, '2024-04-07', 'item enviado', 869);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9499, 46, 2, '2024-08-10', 'recebido', 1419);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9500, 442, 1, '2024-05-01', 'item enviado', 194);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9500, 281, 1, '2024-05-01', 'item enviado', 194);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9501, 27, 1, '2024-04-09', 'recebido', 1454);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9502, 445, 1, '2024-05-21', 'recebido', 440);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9503, 126, 1, '2024-04-26', 'pago', 1057);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9503, 443, 1, '2024-04-26', 'pago', 1057);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9504, 193, 1, '2024-01-04', 'pagamento pendente', 1510);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9504, 341, 1, '2024-01-04', 'pagamento pendente', 1510);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9504, 281, 2, '2024-01-04', 'pagamento pendente', 1510);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9504, 362, 1, '2024-01-04', 'pagamento pendente', 1510);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9505, 431, 1, '2024-03-21', 'item enviado', 1993);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9505, 74, 1, '2024-03-21', 'item enviado', 1993);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9505, 96, 1, '2024-03-21', 'item enviado', 1993);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9505, 141, 1, '2024-03-21', 'item enviado', 1993);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9505, 290, 2, '2024-03-21', 'item enviado', 1993);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9506, 288, 2, '2024-06-24', 'pago', 568);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9507, 244, 1, '2024-07-26', 'pago', 1732);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9507, 347, 1, '2024-07-26', 'pago', 1732);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9507, 334, 1, '2024-07-26', 'pago', 1732);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9507, 216, 3, '2024-07-26', 'pago', 1732);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9507, 289, 1, '2024-07-26', 'pago', 1732);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9508, 105, 1, '2024-01-03', 'pago', 1190);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9509, 384, 1, '2024-03-26', 'pagamento pendente', 1050);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9509, 435, 3, '2024-03-26', 'pagamento pendente', 1050);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9509, 467, 1, '2024-03-26', 'pagamento pendente', 1050);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9510, 18, 1, '2024-02-14', 'item enviado', 413);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9511, 208, 3, '2024-03-25', 'pago', 824);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9511, 83, 1, '2024-03-25', 'pago', 824);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9511, 335, 2, '2024-03-25', 'pago', 824);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9511, 0, 1, '2024-03-25', 'pago', 824);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9511, 351, 2, '2024-03-25', 'pago', 824);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9512, 197, 1, '2024-08-15', 'pagamento pendente', 1185);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9512, 239, 2, '2024-08-15', 'pagamento pendente', 1185);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9512, 347, 1, '2024-08-15', 'pagamento pendente', 1185);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9513, 85, 2, '2024-04-05', 'pago', 668);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9514, 229, 2, '2024-05-09', 'item enviado', 745);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9514, 169, 1, '2024-05-09', 'item enviado', 745);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9514, 513, 2, '2024-05-09', 'item enviado', 745);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9515, 329, 2, '2024-02-28', 'item enviado', 1126);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9515, 105, 1, '2024-02-28', 'item enviado', 1126);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9516, 327, 2, '2024-07-13', 'pagamento pendente', 736);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9517, 173, 1, '2024-03-25', 'pagamento pendente', 332);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9518, 129, 2, '2024-03-01', 'pagamento pendente', 788);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9519, 508, 1, '2024-08-25', 'pago', 916);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9520, 534, 1, '2024-06-19', 'recebido', 1383);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9520, 29, 1, '2024-06-19', 'recebido', 1383);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9520, 170, 1, '2024-06-19', 'recebido', 1383);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9521, 243, 2, '2024-03-24', 'pago', 1176);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9521, 208, 2, '2024-03-24', 'pago', 1176);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9521, 371, 1, '2024-03-24', 'pago', 1176);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9522, 378, 1, '2024-05-29', 'pagamento pendente', 787);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9523, 485, 1, '2024-03-02', 'pago', 1808);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9524, 500, 1, '2024-05-13', 'item enviado', 42);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9524, 420, 1, '2024-05-13', 'item enviado', 42);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9524, 260, 2, '2024-05-13', 'item enviado', 42);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9524, 370, 1, '2024-05-13', 'item enviado', 42);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9525, 12, 2, '2024-02-19', 'item enviado', 391);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9525, 285, 1, '2024-02-19', 'item enviado', 391);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9525, 331, 2, '2024-02-19', 'item enviado', 391);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9526, 55, 2, '2024-02-19', 'recebido', 455);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9526, 460, 1, '2024-02-19', 'recebido', 455);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9526, 160, 1, '2024-02-19', 'recebido', 455);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9526, 51, 2, '2024-02-19', 'recebido', 455);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9527, 342, 1, '2024-02-21', 'item enviado', 939);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9527, 320, 2, '2024-02-21', 'item enviado', 939);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9527, 254, 1, '2024-02-21', 'item enviado', 939);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9527, 40, 1, '2024-02-21', 'item enviado', 939);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9528, 433, 1, '2024-08-01', 'recebido', 805);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9528, 81, 1, '2024-08-01', 'recebido', 805);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9528, 161, 1, '2024-08-01', 'recebido', 805);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9528, 303, 2, '2024-08-01', 'recebido', 805);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9529, 287, 1, '2024-01-13', 'item enviado', 1464);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9530, 118, 1, '2024-08-25', 'pagamento pendente', 485);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9531, 535, 2, '2024-07-02', 'item enviado', 966);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9531, 433, 1, '2024-07-02', 'item enviado', 966);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9531, 523, 1, '2024-07-02', 'item enviado', 966);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9531, 267, 2, '2024-07-02', 'item enviado', 966);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9532, 484, 1, '2024-02-03', 'pagamento pendente', 686);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9532, 318, 1, '2024-02-03', 'pagamento pendente', 686);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9532, 253, 3, '2024-02-03', 'pagamento pendente', 686);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9533, 69, 1, '2024-02-21', 'recebido', 357);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9533, 190, 2, '2024-02-21', 'recebido', 357);
